buy_date,buy_value,num_shares,position_type,cash_balance,sell_date,sell_value,profit_loss
2024-06-17 15:00:00,132.25,75.61436672967864,long,9893.383742911154,2024-06-17 17:30:00,130.84,-106.61625708884662
2024-06-18 06:00:00,131.55,76.01672367920942,long,10459.708334321263,2024-06-20 10:30:00,139.0,566.3245914101093
2024-06-21 13:30:00,126.16,79.26442612555485,long,10505.285379343457,2024-06-21 15:00:00,126.735,45.57704502219426
2024-06-21 19:00:00,126.76,78.88923950773115,long,10469.785221564978,2024-06-24 04:00:00,126.31,-35.50015777847924
2024-06-25 05:00:00,120.77,82.80202036929701,long,10913.60405074441,2024-06-26 09:00:00,126.13,443.81882917943193
2024-06-26 16:30:00,124.875,80.08008008008008,long,10876.366813507173,2024-06-27 04:00:00,124.41,-37.23723723723751
2024-06-27 06:30:00,124.7,80.1924619085806,long,10853.912924172771,2024-06-27 09:30:00,124.42,-22.453889334402657
2024-06-27 15:00:00,124.31,80.44405116241654,long,10830.986369591483,2024-06-27 17:30:00,124.025,-22.92655458128844
2024-06-28 04:30:00,124.83,80.10894816951054,long,10780.91827698554,2024-06-28 13:30:00,124.205,-50.06809260594409
