buy_date,buy_value,num_shares,position_type,cash_balance,sell_date,sell_value,profit_loss
2024-06-17 11:00:00,443.997,22.522674702757,long,10130.586467926585,2024-06-17 15:30:00,449.795,130.58646792658513
2024-06-17 15:45:00,448.39,22.30201387185263,long,10129.471367232993,2024-06-17 16:45:00,448.34,-1.115100693592885
